1.016442166	1.587788462	1.422317401	1.093861161	1.204610557	0.882509907	1.064269217	1.104040321	1.003704192
0.665390485	0.619161798	0.877494038	0.556226771	0.741327269	1.50582623	0.772320822	0.904957531	0.62927368
0.743353216	0.666246366	0.883294469	1.039881195	1.021261633	0.832714304	0.947807731	0.853587237	0.795357542
0.981564674	1.260604522	1.23271114	0.679748053	1.025190589	1.135348999	0.867586031	0.809583622	0.733137166
0.758084845	1.540526025	1.872732028	1.080787397	1.097657953	1.126443799	1.318696986	1.104402666	0.93826047
0.927701349	1.121483283	0.954178843	0.856576278	0.929585156	0.89889153	0.99436309	0.970406283	0.864071224
0.903726612	0.980410576	0.802013968	1.174083992	0.327379005	0.300399691	0.955717911	0.873998523	0.824588745
0.668638112	0.581671481	0.709161236	0.782620687	0.762270152	0.84345942	0.725864715	0.734301886	0.904289383
0.57441489	0.231232712	0.164749418	0.748933838	1.633818681	0.898535854	0.420646503	0.418584085	0.19697325
1.007095853	0.990988086	0.897514159	0.952262693	0.788303209	1.039497282	0.807288431	0.580433503	0.666541072
0.4971872	0.48510531	1.322360514	1.853908241	1.023106599	1.248289644	1.12777963	1.150048604	0.695865506
1.70356294	0.372172733	0.581615572	1.329648482	0.767858797	0.731649729	1.196791154	0.923365159	1.001025581
0.836798364	0.259244789	0.581789228	0.625289962	0.573519944	0.506418959	0.968044521	0.798768018	1.457989667
0.724389269	0.76627583	0.874481046	0.69432781	0.68543546	0.873248521	0.974236585	0.749939372	0.594751429
1.273964664	0.944631857	0.852077322	1.192501153	0.942175447	1.286559543	0.935514196	0.893258644	0.952336438
1.636027784	1.390379399	1.119415225	1.086433896	2.195589448	2.101220008	1.363085055	0.68077177	0.79466288
0.315242346	0.879795378	1.221628605	0.836358241	0.911651443	1.026871463	1.089095645	1.0358145	0.98957981
0.793959349	0.579329912	0.600577612	0.883779415	0.588387824	0.932715374	0.827006099	0.580833958	0.474734492
0.490274342	0.972162877	1.0173638	1.118667161	0.617599717	0.839086025	0.815066608	0.838703098	0.918357014
0.888667401	0.864385116	0.775563401	0.979613257	0.692350737	0.647072641	0.966609328	0.826895351	1.078999236
1.012533958	0.878990277	0.873497707	0.855963371	0.762023866	0.985136319	0.774777736	0.928177945	0.80549772
0.505572294	0.349053752	0.557569119	1.060196153	0.842261347	1.033932955	0.867432131	0.880311931	0.707067751
0.991388318	1.092470488	0.930534001	0.96061869	0.899355734	1.052307096	0.920773696	0.718210629	0.699026032
0.817559947	0.917059305	0.743174813	0.905763553	1.06413237	1.00875962	1.025621824	1.221018501	0.992038459
0.856466017	1.526945169	1.438453381	0.887860727	1.170949858	0.823624494	1.464723015	0.889408616	0.848721881
1.083718866	0.957394413	0.939103421	1.483020358	0.961569812	0.905619844	1.00104975	1.334032989	1.492761779
1.027328948	1.55933756	1.397204415	1.15102563	1.226009302	0.725877168	0.85049007	1.138269087	1.057731667
2.608526555	3.342381988	2.020116008	0.815382341	2.820305877	3.169786492	2.736001095	0.490041974	0.52904501
0.74704835	0.726110585	0.704905043	0.856756505	0.540516489	0.732223417	0.526975301	0.749229875	0.756987063
1.319777924	0.67059185	0.618185942	0.532851792	0.38698775	1.215680598	0.336013338	0.443804634	0.212911152
0.723584113	1.357257537	1.008761405	0.713404691	1.002172061	0.709027623	1.009980549	0.74727794	0.65150467
0.830138231	0.748110727	0.871233222	0.849302748	1.171701637	0.964385152	1.366847108	0.81955871	0.883884547
0.637140833	0.276386187	0.579602344	0.992963068	1.035978507	0.994233556	1.081726076	0.718476977	0.747087619
1.203240401	1.252284417	1.133119612	1.005876625	0.870830132	0.866642192	1.008293244	0.901779675	0.812930876
0.896073666	1.380595973	1.544049169	1.02250965	0.680967773	0.817777565	1.030303348	0.981599937	0.913768888
0.745742292	0.585613691	0.645143301	0.958314467	0.631776134	0.83005547	0.724011546	0.674808378	0.817528268
1.013943161	1.53986196	1.364751163	1.151730629	1.46922027	1.071377183	1.27717946	1.146779074	1.033563129
0.68108808	0.838262772	1.073082051	0.470005479	0.285973213	0.628578902	0.500153728	0.921054882	0.455218942
1.938755584	2.063613813	1.692949376	0.989261159	2.060827858	1.955700939	1.189468706	0.855621111	0.765487275
2.319146854	2.035479341	1.263599403	0.84913361	0.479786685	0.484672043	0.643439757	0.912637085	1.104290415
0.777603759	0.883280547	1.004928225	0.97228936	0.750551246	0.803791393	0.95205005	0.874393833	0.820408489
0.695981304	0.782926551	0.75353226	0.640807866	0.417541663	0.652720234	0.319590017	0.668942129	0.511788401
0.727710607	0.886379734	1.015020043	1.122395873	0.642325436	0.732051268	0.777343483	0.931789345	0.865451664
0.519706691	0.542166475	0.924593291	4.633577512	0.856473533	0.904150897	1.150178658	1.55302172	2.231842188
1.435825135	0.764684539	0.859648178	0.949368032	0.637466707	0.647929009	0.78142294	0.663130405	0.773880295
