2540479.635,2904290.226,2580376.662,2117370.516,3644805.06,2213221.344,2702487.792,2981453.607,2725230.54,3249200.253,3100026.549,3109014.729,4472170.029,3384531.159,2972566.182,2886384.954,2294779.866,2288179.869,2291420.532,2585693.85,2289789.906,3547873.11,3159874.539,3148764.174,2946713.952,2323295.073,3912641.559,3814280.061,2322835.635,2990349.645,5590037.535,4435386.888,2226388.542,2470362.165,2493216.219,2478465.495,3766029.318,2729263.716,2351751.339,2829673.446,2422495.785,6645234.954,3325086.51,2062130.166,4623060.663
92593.209,22571.751,36772.989,338214.339,55091.166,121192.08,29927.55,1000,129027.231,24761.433,91454.592,53750.589,101384.376,46726.365,98020.002,111418.905,35054.844,74349.348,188050.11,83039.4,43994.877,32661.198,88456.704,86091.183,46870.335,67021.788,60552.084,24395.628,113332.983,68581.863,48404.577,67014.678,34618.035,80790.342,74582.658,79020.615,54586.773,1000,233323.839,79347.465,71511.288,257865.279,53543.766,223119.447,78277.593
73657.56,85041.243,109426.086,140766.804,40810.797,225747.801,1541537.826,288747.921,627843.909,458569.893,1235325.327,514830.915,2374954.431,1404557.292,3441487.284,4006367.28,2118314.853,6903486.393,4221479.958,2920082.649,7561359.942,4492365.261,2742441.3,3727348.965,5678126.823,1980136.887,2076676.008,1338294.507,1498844.136,3791876.304,1748069.94,2693601.183,1678839.912,5070615.648,1905962.472,3802338.594,1893207.201,2374620.954,5876304.63,2135518.635,4659237.942,2585106.606,2968454.487,1456609.824,2018477.4
45327612.74,40658562.63,43784128.96,48173701.77,44455299.91,34003006.36,40751641.46,29156749.79,33130085.77,41724950.75,39515209.02,54064457.16,51533636.76,36903044.09,46368553.22,34562452.2,35410673.27,41272933.97,49987170.19,39401250.91,39596459.6,36295835.12,42445285.9,39464066.44,36433020.06,42221179.65,42747704.94,45343103.65,37202161.46,45941066.81,42146627.47,63794649.95,45056491.79,48085843.92,51926959.25,21308775.02,38449009.14,32072911.25,51221659.64,36073516.81,34825104.97,73796997.46,46857908.89,58909707.7,46567995.53
111071.76,232669.881,134874.663,50093.76,183992.049,65746.428,94339.659,27767.724,50638.077,79043.532,33762.6,37586.832,30970.785,64615.179,50993.16,72925.197,44063.31,37657.545,41853.96,33736.53,60992.88,28468.2,5561.04,84784.371,49834.08,20309.16,19674.918,26163.051,25906.548,39972.24,19316.427,7643.835,15391.236,6616.56,33546.282,32776.278,47121.36,38489.499,10481.4,37584.534,44825.016,78002.376,510596.301,60072.849,18905.64
177169515.1,180734243.6,189773335.6,167789478.6,127175130.8,146708417,255639809.6,138654706.2,180861367.7,152261987.2,223425509.6,41968060.35,134036167.9,51541205.69,120801907.1,191189883.4,87910185.14,109948186.9,195513845.7,181493201.2,251581508,167547335.8,170541589.4,209826023.3,247684730.9,391821207.1,287968839,308309129.5,383714361.8,432802903.3,112958393.5,112027276.6,96724441.97,165927794.6,122688543.8,116227176.3,102431411.7,95969621.22,158910013.8,112099331.1,326408834.2,543554542.8,133951842.7,317776467.5,312333607.9
138904863.2,111434935.7,187129612.9,91971642.67,164615992.4,216287632.7,278495807.1,208315224.8,245165014.9,226427086.4,231004302.2,132363028.5,162522826.6,238478411.9,232043721.2,231974208.7,121143674,193259014.8,157536516.7,212930489.4,434893787.8,300277888,195651986.9,373400272.7,399877493.3,247856594.5,211111907.3,243362552.7,229933553.5,345634838.3,266511752.9,245551790.2,217660791.5,257231248.2,223453311,238170997.8,207331305.5,142147895.8,177234443,175572698,266912048,433683885.1,348134046.9,194244099.5,224474389
20450761.45,21475244.54,22771342.3,27148215.78,21843791.2,19894342.86,19012319.75,19838127.05,21328538.75,19476788.48,20254987.3,20418506.09,21141585.67,19546617.44,19506639.46,20357425.8,23098098.07,17393886,21622237.59,20671328.27,20722481.32,19403231.37,21658340.57,19603027.8,19906866.45,21141886.73,19842056.32,19381826.3,21048996.35,20000440.6,19506806.87,18929883.95,19763495.22,19876576.02,20101678.46,18299565.78,18282629.76,18805469.48,17685640.03,19716385.66,20272508.92,13165479.25,21004955.46,21500291.89,19398883.57
101420738.6,144735182.8,112675133.4,108060720.1,101162530.2,248881774.9,150407256.3,162142891.2,156789188.9,150736221.7,190707328.4,110803585.7,97122788.44,110356195.1,155753448.4,154870592.3,118669576.2,212464371.3,128303155.4,169211048.2,167650938.9,213273576.9,149164119.9,136942150.5,229654415.1,404493914.4,299765301.7,409949436.8,265930843.5,432604699.2,317905074.9,275859511.5,222038996.8,204181163.9,269778754.3,361862101.8,280486475,141068719.3,243320888.4,301327586.2,368159500.2,557966843.4,92687547.38,261485983.2,334103236.5
300622.431,420416.049,616245.945,355796.685,524409.429,419788.68,403983.963,327744.417,347716.863,445289.907,267182.382,156354.147,223545.735,299492.049,274384.188,244944.918,314221.464,201113.058,183365.451,305191.029,286384.272,405123.222,245446.98,308606.16,368654.373,312535.356,314819.697,388374.3,224992.44,315151.23,399152.052,201112.233,328054.95,230121.996,273703.671,322394.457,340315.998,191125.776,160558.731,268172.058,547796.01,669181.482,903428.562,262289.223,258897.141
9075461.709,9144139.812,12198064.03,9043383.339,9673953.405,19337264.87,22377420.45,12938409.71,14504707.25,12149679.45,25895063.03,18317252.39,18555644.21,14892556.05,22709005.04,27877718.13,16435546.69,32768111.13,26330760.42,23295662.4,28008670.65,27703797.87,17512055.08,22754028.45,24715670.09,35150644.53,23136381.46,17833379.3,23757689.25,39696684.56,16038832.12,14766473.79,13063770.77,21695314.8,14225118.06,24972201.94,13712041.85,11142737.35,29057595.79,18241897.89,37709872.19,39577385.31,22608760.39,15064855.42,26042412.41
27475861.9,29478137.12,30491914.46,26531280.38,29347374.8,27610459.04,31065210,29174379.74,31746765.72,34270010.99,26258783.63,24021135.12,21353163.78,28163036.59,29069253.93,23628739.45,23913471.42,23340328.19,21514058.98,21645713.25,16369725.34,25516355.1,17496550.91,30283035.81,21566511.85,19409986.26,25165042.97,26508513.99,16631504.53,23760747.8,22845875.64,25649936.05,22444691.59,21017302.4,22089425.8,23374365.51,28776046.04,22128755.89,21137660.08,23207683.53,24896038.34,39716232.44,29572478.64,22483015.03,19359266.45
182276.154,274533.936,311369.019,149669.16,224865.942,206735.04,122955.48,99886.35,122735.778,100323.264,121899.36,88626.729,79225.308,43343.637,116480.28,142515.213,113198.826,309954.069,175344.012,141228.651,568295.076,628994.514,231100.509,429506.499,737564.247,593852.592,230643.486,122368.08,394052.667,398428.314,147756.933,120263.085,24378.96,223620.489,147310.995,272584.209,170659.8,148207.356,391917.786,201429.801,186190.905,340475.532,25944.48,241816.14,361217.619
331704.237,408033.777,804145.527,992751.651,385761.078,1377919.401,4017326.928,4244059.071,1186492.971,2600653.578,1773569.13,776413.26,1171790.106,554119.536,3962633.949,1093477.761,1323330.861,2826521.532,1504958.355,2789391.993,1243265.01,1427793.687,1556750.595,2974479.198,1605864.273,481238.544,1455160.926,632184.381,2049541.878,1179864.741,606088.797,653321.472,616573.617,511281.903,445378.908,791335.971,3444706.902,1513114.473,2958424.731,1044920.838,2224534.281,2652763.392,13607695.82,4503321.912,1998757.389
1205700571,1268053157,1322564917,1337055558,1280314664,1465384284,1506726093,1079896653,1590998299,1371754561,1452703048,795477059,1386680140,1255040048,1252391415,1204337264,1166170200,1495201572,1254164850,1273261058,1163624842,1463806317,1335790484,1392926458,1503264710,1563786036,1385633371,1219318839,1370243580,1411105825,1304655621,1343514820,1181062463,1543029764,1338672837,1333789874,1321183145,1390120594,1537800602,1212534563,1470901914,2226902367,248297343.8,1335520586,1432562738
411381.819,256375.023,352693.341,242874.855,363010.215,1117988.79,2073632.517,591009.819,839296.638,1128538.17,1739378.751,587252.997,420168.531,840135.831,1112800.881,2386388.067,1198501.236,2382039.639,977760.195,1400107.956,3513030.279,2149410.774,1008570.501,1479304.47,2494845.705,1146527.271,676434.918,992632.665,427105.947,2822800.869,565213.707,1079978.172,834900.612,1253857.155,981134.754,974857.065,249096.207,395976.945,1029314.343,825006.636,2209354.953,2344336.791,645350.877,525241.215,1186638.45
1116775.986,2818810.035,1886497.029,1381134.738,2906437.95,1102813.815,1192000.581,372040.533,644360.028,967073.922,638239.836,637512.297,352408.284,776665.629,819547.35,576262.119,436562.343,687756.192,591735.189,593029.047,749275.281,806600.967,746444.703,1140184.779,878360.61,749405.073,724581.465,819540.687,301275.63,1008810.375,804184.356,1009012.404,521909.373,628357.497,780695.724,705072.981,789921.135,332952.663,654169.446,603571.314,789352.047,814174.914,5038168.683,883000.005,581216.004
156581276.5,224625828.8,202633490.2,177936259.7,170650471.7,181540466.9,124168375.4,78118292.3,99746931.87,79649341.38,144285105.4,83424817.07,78000469.21,101518854.8,82325416.9,164008627.9,118848300,142197581.6,146008680.7,104397698.5,158718940.9,145168875.9,132102129.2,111287681.8,162810097.3,139815426.6,148712875.2,195462387.5,124409986.2,156537330.9,132942595.8,187199219.1,128512000,196382293.9,129977478.7,162290936.7,181716501.1,99487485.74,196590619.6,125357237.3,203316525.8,313928982.4,96891655.26,157472476.8,162885340.8
17626285.94,30483889.55,25472471.22,19547147.84,25109122.74,18132346.32,21348159.25,16532970.18,16471203.06,21452594.37,19468132.55,16113653.64,15635559.98,12313401.68,17709496.47,28290326.28,19889781.75,26059951.61,23623961.71,20392809.59,25414343.77,18315466.26,24318443.96,25330132.81,23895457.96,31111211.15,30592480.51,27396043.87,24931963,41641658.63,16980405.44,20326052.49,13275918.96,21440053.22,17459285.74,25775315.97,21694046.24,16169658.92,23408410.65,18354504.23,31079218.97,40863659.55,21089637.43,19806891.16,22538172.51
74037470.2,73462481.1,81503260.98,53934041.39,65239319.3,62407792.6,69250166.61,57740148.42,49710137.81,63465932.02,57220130.36,39866471.25,32899121.59,34890527.93,40564241.56,55194010.39,29510838.55,36783361.91,28167613.34,34855063.63,40104860.13,36541969.83,27892530.26,45885253.02,36959611.6,40627143.26,32655095.6,29242083.35,28991865.07,49948586.41,34854313.37,29889596.01,28749073.98,28875314.06,30106955.41,37834613.24,31298133.07,30806187.28,23063700.91,31994188.32,55075837.93,53031531.63,54645698.11,25819723.13,39951692.8
539460047.3,681476505.2,485189904,642756050.7,632851892.8,496796076.7,416482650,365702437.1,633926713.4,400077807.1,406010075.2,258502219.4,422403729.4,272091602.2,376685330,463468013.2,290848711.9,352966193.2,407934752.6,367907283.9,353169039.7,432058861,496949291,445183579.2,364049784.1,557605114.2,580137615.1,539454783.9,661372525.9,652392168.4,453214001.3,474387727,345156284.7,535877734.5,384483949.8,517570766,375773081.9,289477844.1,504677943.7,425642648.5,505784315.3,940077197.3,149268840.3,418287699.7,392408598.9
204445.368,419941.704,413903.688,185697.327,429015.45,602078.802,1105127.013,676252.368,532726.389,986282.694,1268278.194,730669.785,914534.121,966217.803,1209570.972,939491.712,741618.903,979113.579,1002132.504,702865.716,1151614.827,843157.443,904453.449,946502.628,1219362.489,1364508.678,794389.494,723072.333,861209.658,1782628.377,543050.31,419032.347,411905.364,999595.866,604269.351,183187.002,92187.513,248586.975,253333.353,222857.025,299154.276,206727.189,672325.539,236813.868,314542.758
19411332.43,17197214.62,16162379.45,18314385.02,8884501.443,20366336.56,16495735.88,15135538.37,14343797.15,15796240.4,12878111.16,12765115.98,15289610.03,12663047.33,13313629.63,7611222.297,33909158.08,11049034.26,8623910.595,11677166.63,8272983.498,12009425.06,7885460.745,8120872.611,10273155.55,8868614.124,14205676.24,16272180.61,9496694.061,8376401.058,15803026.07,19600622.09,21919279.86,17963423.21,13870034.99,11602341.39,13523932.61,12385084.4,21179310.21,17907845.04,21589476.65,47048480.56,12527542.05,15374239.73,19752875.51
9298477.572,11345012.9,8466174.798,4858095.432,4276546.611,3067520.532,3348900.747,2364851.256,2381356.974,2662272.315,3579514.629,2071593.975,1938689.847,2007260.73,3293440.749,3551263.194,1919387.883,3313860.576,2926752.144,3163291.896,3575307.258,3989955.81,3584535.024,3794513.847,4763320.002,3895618.14,3475958.961,2368903.323,2908890.747,4066588.269,2587993.029,2386366.113,2102951.706,3287699.109,2618319.966,2535829.206,1882922.724,1346669.631,2644534.755,2028764.238,2897704.56,3709159.635,6015140.001,2566347.888,2437625.931
594333265.8,1066401038,651805653.9,972455643.7,626915228.2,896199213.5,711401142.4,671015213.8,1131838017,462451644.1,480106153.5,373017851.8,458818324.6,368646414.5,460595093.4,437157235.3,408257086.6,434147743,513169203.8,428950217,363058716.1,448194645.1,538453222.1,399831993.9,498224592.7,923796955.2,809017792,905074881.1,1613535638,1161933105,603988035.4,579985717.8,426629549.3,1077370058,537089814.6,701731699,572675542.7,333038450.8,668387990.6,519225204.4,551567580.1,932985085.6,541413643.8,568567334.1,443563318.5
19052262.32,40921792.91,26518289.47,16826213.61,37887278.9,8206910.412,11295169.13,8918843.352,6277805.907,10419475.04,5453150.823,7047481.491,5118562.08,6819915.867,6324538.215,5193205.047,1818698.292,3626999.061,3773885.286,3809127.642,4330860.759,4611829.428,4395698.217,5429602.578,4724810.895,4667189.607,5167512.03,8742950.412,5603204.772,6063407.007,5989844.058,6218390.856,8959128.945,5129917.56,5717053.254,7691670.672,4514007.06,4438394.901,5226312.915,3905390.052,25550913.29,16863415.09,20574290.73,8474971.344,6368932.077
1000,1000,1000,1000,1000,9000.96,112692.951,22599.24,57664.32,40361.916,131783.61,1000,321058.845,107404.677,323114.028,550771.044,295139.571,577973.847,399991.344,310198.179,1006884.477,749907.492,287632.587,538351.914,763715.343,257358.21,92035.557,256184.298,102310.38,438265.977,223211.637,326356.716,245182.116,624556.23,268300.983,480575.91,256205.541,402540.891,499374.042,377219.037,485165.217,436534.998,678145.323,90237.6,223325.673
5855.64,1000,9335.52,1000,42752.634,79561.983,173293.317,71573.418,26180.013,144262.197,126055.44,44796.723,964032.579,1165825.593,1371437.88,1936645.74,1456360.431,2123989.653,1077431.829,1178559.735,2849956.647,4074336.684,1300424.451,2610936.948,2818250.922,1000,39863.178,405286.974,64605.399,334365.399,946214.427,948815.538,549334.407,2626519.599,661975.953,2630678.778,2112265.41,927824.727,2948819.616,1496717.97,161766.258,348873.783,359591.367,195455.64,20892
10606959.58,11036060.12,10303700.1,9409481.697,8513952.699,15442196.9,19780448.25,11637318.4,17494225.84,10547200.75,20274564.4,14495108,14486176.71,12192867.15,15053425.16,19087204.88,9743442.006,17813760.26,19527641.86,14685432.72,23034588.84,14324741.09,14345442.92,19034972.71,18672898.6,24796561.73,24941822.39,16803321.52,18094655.21,23704864.79,11265521.71,11406100.14,11023220.21,12876411.89,11532759.61,12127441.03,11932289.11,12178906.27,18162390,13371527.4,26372326.27,43646184.1,27854681.64,19225660.4,25757231.92
3386501.106,2187696.051,2821364.07,4476106.092,3163040.298,2068822.185,3078434.568,1053284.067,2560998.42,3641760.48,2661231.762,4636829.616,5713569.231,2624474.136,3725028.777,3059740.488,2520078.396,3819460.893,6892701.045,3394122.951,3148154.523,3004735.476,4763761.332,4796039.76,3209392.911,1554025.11,1415850.723,1858658.178,2926800.084,1512284.811,3006341.451,5339171.895,3264939.543,5015160.123,4368216.111,2845055.631,4456651.719,2933591.661,7026885.045,4279592.121,4307570.928,8082533.247,6783782.805,7646791.38,4562473.365
2125281.798,3067125.852,3523842.885,2780637.906,3580080.717,2768654.4,3238760.55,2120100.051,3033143.7,3712396.464,3179220.225,2029173.042,1939890.132,2584707.606,3279164.388,2810096.274,1743139.704,1925927.082,2625074.859,2798217.537,2884775.37,5067724.899,3792067.425,3309922.125,3754487.799,3224968.569,2978477.619,4916662.245,2201406.786,4464761.313,4572323.139,3437901.306,2151193.707,3789825.399,3316694.442,2329453.755,4446750.024,930821.253,2474503.809,1953213.756,1475744.979,2556704.748,3504982.881,2389380.957,1352577.702
524273.145,792657.366,952022.442,365215.296,795560.844,1700009.586,3007963.773,2126719.581,1778344.578,1208005.278,2225933.193,2091907.539,1709974.143,2462325.012,2622567.894,2394412.932,3532015.584,6085465.011,4133967.648,3923639.52,2983494.603,3735645.225,3080031.198,5765953.806,3717344.373,4319668.671,4336319.796,4520385.483,2940009.264,4931798.544,1605974.253,1731759.96,2023761.642,2256129.498,1304857.428,2200510.725,1397659.062,2559249.843,2120778.816,1206979.014,1742870.268,3313439.553,7938058.68,2201712.732,2464837.233
5817638.184,7947876.831,5735082.165,9022725.882,6547739.322,7403201.868,3296809.884,3391303.92,6324741.666,2821791.609,4333176.15,1773866.25,3680918.697,1707253.536,3352922.007,4160059.308,2713022.775,3558486.372,6301450.659,3067743.885,2982130.395,3577119.153,6696664.917,3525721.68,4059700.197,6466771.611,4625854.29,4042303.584,6655128.45,7690249.134,4021171.362,5592515.643,3207440.937,6733165.941,4290890.031,5572971.198,3992629.68,1867947.498,8219725.791,2833205.781,4207291.167,6318016.485,1750763.232,8062420.605,2740039.5
41308755.15,36966878.81,45637734.32,46821240.3,40266961.92,41617554.83,38277745.28,36066446.29,31585096.76,35996801.88,72927468.6,46304109.63,42405238.1,45296609.27,41749996.11,47797939.39,52738196.46,47722088.46,37461103.29,54912044.09,75420220.39,47982843.41,42908687.55,60414195.54,44137751.21,72656888.91,85151607.86,77691564.24,55131027.9,76704296.76,62004442.41,54072857.64,71200283.71,37201402.02,55218179.27,17992873.46,25697357.22,25601173.13,16959666.59,28859368.2,20629705.59,43996907.58,17752748.45,22238340.48,26123223.99
65735583.23,64246505.2,71493363.5,45997191.16,54444155.84,56231389.8,62836274.65,51582716.55,42991738.11,54239291.1,50663573.57,35129284.96,28540176.17,29023453.79,34044735.93,49782518.36,24374623.24,31660626.87,23324723.75,29994304.56,36309439.4,30709445.96,23324335.13,39932260.71,31973603.65,36305980.1,27630590.55,24512224.8,25114854.71,44255871.84,30378267.44,25386091.12,23890892.13,24142930.94,25385637.37,33435775.5,27122570.46,27776162.57,19264703.65,28306242.01,50360451.61,45652838.82,52211014.27,22037275.19,36430896.64
4188128.31,4975264.425,4886204.781,5703264.147,4112845.917,5360665.872,8072832.453,8592552.6,6995204.091,4506044.184,9063751.824,6259328.607,6385583.922,7235039.196,6401909.292,8840077.758,5895226.134,11947701.14,11653284.28,11554618.82,15263189.02,7125011.055,8112230.694,11119745.39,12448577.67,19318139.55,17298588.36,9237144.234,10491262.25,19905707.02,6111422.778,6088824.069,6290672.847,9854865.165,6259890.444,6778417.734,6248403.345,7361945.079,10645589.01,5659012.194,16795707.09,17553998.36,23779276.31,10672548.17,14790120.65
94684563.85,105661978.3,89922562.65,135365150.4,103753784.3,206799150.8,136906935,108613591.6,172894145.8,129092139.4,130968394.4,85481195.15,98401588.11,87750183.85,129469061,125057302,81195309,132778395.8,108887342.8,103755165.7,122696268.7,137821006.4,115717023.1,122299368.5,130619824.1,207112588.2,154508540.8,206627749.6,195329818,239014152.4,165115421.7,152712611.2,119861047.4,165739852.8,149723354.7,188640024.3,159446215.7,86297865.44,153903487.4,143718036.1,190300145.4,293957261.4,77045244.19,148373718.5,176387832.7
91758734.65,102604937,87119189.83,131535869.3,100724540.1,202128869.2,133654285.8,106235072.8,169043284.6,126031870.3,127966580.6,83418121.63,96169079.57,85725542.16,126574158.4,122114609.6,79075640.02,129665215.7,106248130.6,101508417.8,119575420.5,135063046.3,112990406,119344398.4,127675998.8,202560176.8,150837969.2,202021206.7,191112938.4,233421648.3,161387671.9,149189709.7,117120214.5,161874538.5,146524794.1,184924693.1,155922113.8,84548842.11,150171597.7,140604883.5,186290864.8,287763863.4,74284319.21,144961015.1,172615261.2
4549109.211,11355625.05,10670166.46,6942199.617,9731945.577,2033721.9,2561108.379,2206573.653,2410974.729,2148802.248,1564294.119,1274365.68,1328612.322,1369570.581,1720055.703,1275389.874,405539.628,1055530.506,1374172.386,1247432.19,1424497.089,1703652.618,2080003.116,1313295.681,3406210.995,1826712.576,2469660.855,4544606.082,3225036.393,2807698.413,2545693.131,3037659.795,6704278.251,3586079.226,3181326.456,3707058.105,1936664.685,1875997.227,2252267.97,1323736.752,22130009.58,3371544.471,4212903.528,3030123.936,4436110.695
43811842.01,75753007.93,60149452.21,51453801.92,55069134.32,78957606.99,78072880.88,100579788,35263017.56,55934188.79,37998916.25,27927628.51,36217459.59,35262960.65,36386076.71,36531078.54,26707065.05,32738952.78,37451112.89,26999677.21,29909534.93,45844367.45,28863273.35,36772355.48,31779217.91,25365021.23,54951045.96,84836093.54,28655232.55,54573165.36,24973629.88,44281736.78,60698184.6,39356238.5,50299220.95,34719759.6,43397800.65,46139438.29,41882859.58,43320115.2,39519196.54,95164488.71,16286835.35,42437505.58,40297221.32
5135669.13,4352845.95,5153834.793,4618048.101,5458921.626,6475247.484,9058678.74,6552155.919,6531664.848,6671721.951,7290095.91,3972033.105,4815302.355,4826614.806,5387889.243,6730799.601,5354689.197,7862385.453,6091714.062,6194656.638,7237455.216,6234947.61,5355238.998,7611079.17,6753661.446,7574441.121,7283697.579,5881655.058,7984111.335,10832197.67,5451685.014,6064794.201,5476876.974,7586649.846,5286205.722,6390704.571,5738197.224,6598764.558,6396581.148,5538982.605,9618447.636,11726569.4,9093668.295,4864650.759,8171363.61
1113509.295,2290542.168,1845899.184,1651493.928,2090866.041,1718589.696,1883815.536,1308013.902,1096618.875,1665055.995,1921454.844,1403426.787,1037484.714,1601570.952,1631242.632,2796840.864,2685874.548,1831279.404,1549580.526,1742391.936,2147207.025,1848715.674,1249814.01,2006942.985,2526223.977,2370783.465,2591291.067,2895558.084,1458779.298,2941138.581,1998057.048,2327208.999,1617167.505,1581478.743,1621499.664,2697131.25,2357523.117,2047278.09,1534667.364,1952807.64,2548678.47,4205477.997,3723300.018,2607653.973,1869067.101
1592794938,1832585739,1299335237,1258933057,1315615304,1075246311,1325330399,4827207974,1053551969,792804752.5,990609010.8,669761447.2,827045411.5,646149095.1,777440081.9,1017668992,594192705.7,988308418.4,859035711.6,810602424.6,1142582158,869301303.1,800997205.3,1192120599,1131526866,1356256426,1308048326,1040047497,1225965657,1512875379,729575796.2,760649241.3,766177486.7,2167147819,766021527.9,849369567.4,858705802.2,838103939.3,1018422266,821853547.4,1690886483,2072837534,1388694275,1215826872,1369239610
1000,1000,1000,90696.174,20421.585,51942.618,147840.846,125851.872,52082.187,70240.761,186926.613,42091.065,33230.589,257615.946,26333.952,240126.141,148421.904,144210.948,152941.668,124798.686,199215.747,127202.472,128457.126,170254.419,250076.775,189634.521,126023.76,185533.035,184440.258,273214.659,104322.936,105530.028,104591.703,207809.712,115464.729,166405.956,114318.237,137031.057,173945.442,113173.215,273167.535,484879.845,309038.283,172857.27,237846.426
